"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"1",2017-11-08 01:13:44,808600,808600,808681,0.22358138,0.004,12713.53587914,9555.05128857,256696.91413219
"2",2017-11-08 01:13:45,808822,808650,808679,0.1,0.03,12717.88459751,9553.88508832,256695.41913219
"3",2017-11-08 01:13:46,808510,808596,808679,0.04,0.03,12707.12859825,9556.70229178,256702.91913219
"4",2017-11-08 01:13:47,808311,808312,808679,1.20000074,0.01810931,12693.72859899,9556.08389912,256717.53102288
"5",2017-11-08 01:13:48,808311,808311,808821,11.37160367,2.5807,12690.44859972,9542.53278866,256732.94802288
"6",2017-11-08 01:13:49,808678,808511,808678,3.00000123,0.169,12699.31860243,9511.23309198,256734.32890288
"7",2017-11-08 01:13:50,808299,808201,808299,0.014,0.32039584,12681.53689654,9513.18618583,256745.03150704
"8",2017-11-08 01:13:51,808298,808002,808298,4,0.359,12699.26949826,9517.75468533,256747.43950704
"9",2017-11-08 01:13:52,808000,808000,808161,2.14950148,0.03,12654.88499826,9528.28928558,256787.96250704
"10",2017-11-08 01:13:53,808003,808003,808131,0.1758,10,12654.09079826,9542.63648508,256791.56950729
"11",2017-11-08 01:13:57,808130,807630,808130,0.04,0.90330003,12622.19264934,9527.90645037,256850.82404261
"12",2017-11-08 01:13:58,808130,807880,808050,0.04,0.02,12624.13264885,9523.10895086,256852.33384261
"13",2017-11-08 01:13:59,807500,807889,808050,10,0.02,12636.34530645,9523.70894987,256887.29277261
"14",2017-11-08 01:14:00,807889,807889,807980,6.06323355,0.5,12640.13562099,9523.68825032,256894.24953906
"15",2017-11-08 01:14:01,807889,807889,807892,1.95923355,0.3,12617.27292414,9522.03073374,256900.79943981
"16",2017-11-08 01:14:02,807889,807889,807892,0.75923355,0.27725784,12642.92292439,9519.70099183,256901.50521197
"17",2017-11-08 01:14:03,808009,807780,808000,0.5,0.5,12655.7146906,9528.65171234,256903.65573852
"18",2017-11-08 01:14:04,807891,807890,807891,0.04,0.08210931,12650.44729159,9529.15302092,256905.02209921
"19",2017-11-08 01:14:08,808250,808010,808250,1,3.9038,12667.12578105,9513.5221378,256920.37543899
"20",2017-11-08 01:14:09,808696,808400,808449,3,7,12683.344931,9518.23213459,256938.19444666
"21",2017-11-08 01:14:10,808399,808098,808249,0.479,0.60000075,12684.33093149,9536.41413658,256944.33744666
"22",2017-11-08 01:14:11,808400,808400,808448,0.97,0.70000149,12687.97082238,9531.54613732,256947.19509441
"23",2017-11-08 01:14:12,808500,808500,808680,2.82150279,10.4,12680.22432468,9535.91310639,256950.59683666
"24",2017-11-08 01:14:13,808680,808500,808679,2.82150279,0.6,12677.17702274,9507.66580146,256957.48813666
"25",2017-11-08 01:14:14,808680,808501,808694,7,1.877,12684.34473648,9493.67030146,256958.02358666
"26",2017-11-08 01:14:15,808694,808680,808694,5.47890303,1.377,12692.05023745,9493.02830245,256977.85611642
"27",2017-11-08 01:14:16,808680,808680,808730,3.42890303,0.5,12697.04123721,9485.7923022,256979.90611642
"28",2017-11-08 01:14:17,808681,808681,808730,0.2229,0.38,12707.78513721,9486.4303027,256984.28921642
"29",2017-11-08 01:14:18,808779,808779,808799,1.42,0.19200457,12704.00513671,9469.87000097,256984.57921642
"30",2017-11-08 01:14:19,808813,808779,808813,1.42,1.22200457,12703.34993283,9482.63000171,256985.59741656
"31",2017-11-08 01:14:20,808780,808784,808813,0.005,1.22200457,12707.95572973,9484.08758934,256987.31511362
"32",2017-11-08 01:14:21,808813,808780,808813,0.09758294,1.12200457,12722.88472973,9482.98758909,256985.46204362
"33",2017-11-08 01:14:22,808779,808779,808813,0.25267083,1.12200457,12712.16261713,9472.26178785,256986.60525573
"34",2017-11-08 01:14:23,808729,808779,808969,0.13066626,1.20000025,12723.42961379,9470.59578303,256997.8272603
"35",2017-11-08 01:14:24,808700,808700,809000,9.2702492,2.9173,12720.93915091,9454.20678142,257009.92841034
"36",2017-11-08 01:14:25,808700,808813,808866,0.01,0.01,12721.02287044,9468.7438598,257011.98734819
"37",2017-11-08 01:14:26,808999,808999,809000,0.30438145,2.9173,12716.38573483,9465.65914125,257024.24853489
