"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"34",2017-11-08 01:56:51,808190,808092,808154,0.005,0.5,13021.8421642,9532.62357307,254180.41935969
"35",2017-11-08 01:56:52,808190,808092,808190,0.005,0.92076707,12996.74616347,9524.00157059,254180.07755969
"36",2017-11-08 01:56:53,808190,808092,808190,0.005,0.86876707,13006.99936347,9516.34957109,254180.12955969
"37",2017-11-08 01:56:54,808190,808092,808190,0.005,0.86876707,13009.6101652,9520.54957084,254179.62806072
"38",2017-11-08 01:56:55,808088,808088,808190,1.0242784,0.46876707,13009.4454436,9522.04957184,254180.03426072
"39",2017-11-08 01:56:56,808190,808089,808235,0.723,0.014,13009.5695436,9527.58080477,254180.42002779
"40",2017-11-08 01:56:57,808235,808089,808235,2.5507,0.013,13024.14954433,9527.57980452,254180.44102779
"41",2017-11-08 01:56:58,808089,808089,808235,1.2117,0.013,13022.81054433,9527.56580501,254180.98002779
"42",2017-11-08 01:56:59,808300,808094,808300,0.005,5.041,13013.93464314,9530.96580426,254181.46746057
"43",2017-11-08 01:57:00,808300,808094,808300,0.005,5.039,13013.49616474,9531.29380501,254178.57127062
"44",2017-11-08 01:57:01,808100,808094,808100,0.005,1.682,12977.77810223,9526.27580352,254178.59467062
"45",2017-11-08 01:57:02,808100,808094,808100,0.005,1.682,12977.98810124,9518.29300476,254176.53432401
"46",2017-11-08 01:57:03,808099,808094,808099,0.005,7.0162,12993.0932273,9522.79000319,254172.53516328
"47",2017-11-08 01:57:04,807799,807799,808098,1.1527,0.6,12983.21322681,9525.79000369,254171.23416328
"48",2017-11-08 01:57:05,807799,807900,808098,0.006,0.6,12993.51162705,9518.82780369,254170.83416328
"49",2017-11-08 01:57:06,808098,807900,808098,0.006,0.599,12987.33372775,9533.09180469,254170.83516328
"50",2017-11-08 01:57:07,807799,807799,808097,0.873,7,12979.69072627,9541.20580499,254171.08926328
"51",2017-11-08 01:57:08,807560,807561,808097,1.155,7.42790074,12973.02372627,9541.50370573,254171.49106254
"52",2017-11-08 01:57:09,807560,807561,807990,0.35,0.412,12968.77372775,9530.35690473,254174.69206182
"53",2017-11-08 01:57:10,807562,807562,807990,0.95000074,0.411,12963.35372849,9534.92870622,254173.01306182
"54",2017-11-08 01:57:11,807562,807562,807989,0.41200074,1.085,12963.33412849,9534.17980622,254161.71726182
"55",2017-11-08 01:57:12,807989,807666,807999,0.05,1.052,12962.47342775,9530.34680572,254161.30122882
"56",2017-11-08 01:57:13,807989,807563,807989,0.5577,6.999,12971.1311275,9543.79080845,254159.70412834
"57",2017-11-08 01:57:16,807989,807806,807987,0.01,0.09,12981.00467227,9530.70050348,254154.93539027
"58",2017-11-08 01:57:17,807989,807806,807999,0.01,1.0767,12979.80467178,9529.61050348,254154.93539027
"59",2017-11-08 01:57:18,807600,807600,807986,0.29,1.0583,12980.84537252,9531.49310303,254154.95539027
"60",2017-11-08 01:57:19,807985,807921,807985,0.01,6.999,12981.38507252,9536.83710501,254154.42739027
"61",2017-11-08 01:57:20,807985,807921,807984,0.01,0.28,12963.72393805,9538.26080402,254154.42839027
"62",2017-11-08 01:57:21,807985,807978,807984,0.01,0.69,12965.30293805,9534.86940476,254154.22980735
"63",2017-11-08 01:57:23,807986,807977,807985,0.01,0.6,12950.38663756,9535.50240526,254143.02980638
"64",2017-11-08 01:57:24,807986,807977,807985,0.01,0.6,12950.38663756,9531.10240229,254142.56164178
"65",2017-11-08 01:57:25,807601,807601,807985,0.0818,0.61240044,12949.88663756,9541.30160376,254141.39444134
"66",2017-11-08 01:57:26,807601,807602,807984,7,1.2171,12951.86663756,9543.51870401,254140.88680398
"67",2017-11-08 01:57:27,807988,807988,808000,1.58569956,1.0068,12916.77313668,9548.98920357,254142.06710574
"68",2017-11-08 01:57:28,807988,807819,808000,0.01,0.0068,12928.91673712,9550.38920406,254133.03280434
"69",2017-11-08 01:57:29,807604,807993,808000,0.005,0.0068,12932.19933805,9553.33360456,254128.1255082
"70",2017-11-08 01:57:30,807605,807605,808000,7.5915,0.0068,12968.0993383,9544.49520307,254126.83282084
"71",2017-11-08 01:57:31,807605,807606,808000,0.16,0.0058,12949.33433633,9544.65320307,254117.63681952
"72",2017-11-08 01:57:32,807605,807607,807704,7,0.006,12957.84243608,9543.58920282,254111.85961155
"73",2017-11-08 01:57:33,807704,807828,808000,0.004,0.0158,12954.73683584,9540.56320282,254102.5837695
"74",2017-11-08 01:57:34,807704,807828,807988,0.004,0.1,12950.92283683,9540.03320207,254087.04548268
"75",2017-11-08 01:57:35,807704,807828,807988,0.004,0.1,12948.93273683,9545.62410504,254080.19308268
"76",2017-11-08 01:57:36,807828,807611,807988,7,0.099,12960.54173658,9559.69910504,254074.33741744
"77",2017-11-08 01:57:37,807828,807611,807900,7,1.682,12958.72803682,9574.00050678,254060.55511715
"78",2017-11-08 01:57:38,807828,807611,807899,7,1.0019,12965.39913633,9575.25440678,254053.91501619
"79",2017-11-08 01:57:39,807828,807610,807899,0.16,1.6019,12949.39913608,9588.15040703,254050.74431499
"80",2017-11-08 01:57:40,807608,807608,807898,2.39600099,2.0478,12958.13913657,9592.14130708,254045.56835231
"81",2017-11-08 01:57:41,807608,807609,807900,1.1958,1.682,12959.49893558,9572.26550361,254043.87635231
"82",2017-11-08 01:57:42,807600,807650,807842,2,0.04,12959.79893558,9555.98950361,254045.14535231
"83",2017-11-08 01:57:43,807650,807650,807842,1.3,0.04,12959.09893558,9554.78960361,254045.40537603
"84",2017-11-08 01:57:44,807898,807720,807842,0.05,0.5,12955.66313534,9554.26470386,254049.73817573
"85",2017-11-08 01:57:45,807608,807555,807608,0.05,2.45,12948.41113534,9545.72050261,254045.95817573
"86",2017-11-08 01:57:46,807899,807555,807651,0.05,0.21,12952.28513534,9541.4935041,254047.96977034
"87",2017-11-08 01:57:47,807899,807555,807651,0.05,0.21,12962.2790351,9541.53550286,254043.17527147
"88",2017-11-08 01:57:48,807756,807555,807756,0.05,0.00720044,12967.89703633,9542.69910479,254040.89171437
"89",2017-11-08 01:57:49,807756,807555,807756,0.05,0.00720044,12967.72983633,9552.34710554,254040.89171573
"90",2017-11-08 01:57:50,807756,807555,807607,0.05,0.6,12967.90833633,9550.29860305,254040.08471573
"91",2017-11-08 01:57:51,807500,807501,807607,0.6,0.6,12968.20733583,9548.93960369,254040.28467573
"92",2017-11-08 01:57:52,807556,807501,807556,0.6,0.009,12959.58983633,9548.92290642,254038.83053022
"93",2017-11-08 01:57:53,807555,807501,807555,0.6,0.04520086,12968.61783682,9556.46160803,254032.1346302
"94",2017-11-08 01:57:54,807899,807501,807896,0.76,0.08,12967.71913682,9555.14160828,254034.2070302
"95",2017-11-08 01:57:55,807501,807501,807891,0.16,0.005,12969.51913707,9550.65730605,254034.7532302
"96",2017-11-08 01:57:56,807501,807501,807891,0.16,0.005,12952.19113658,9546.87480326,254034.7515302
"97",2017-11-08 01:57:57,807891,807501,807891,0.16,0.004,12957.66023707,9547.51720326,254034.65932602
"98",2017-11-08 01:57:58,807891,807489,807501,0.05,0.16,12970.65729427,9553.98580149,254033.94872482
"99",2017-11-08 01:57:59,807501,807489,807501,0.05,0.15699978,12971.97449352,9554.26450149,254031.90031035
"100",2017-11-08 01:58:00,807326,807304,807500,0.006,5.33069446,12970.33449328,9553.17489617,254031.64111035
"101",2017-11-08 01:58:01,807489,807304,807489,0.006,0.0303,12969.55449279,9554.93519667,254028.68021155
"102",2017-11-08 01:58:02,807499,807250,807499,0.2192392,1.5515,12983.30373248,9549.87539836,254035.4854336
"103",2017-11-08 01:58:03,807182,807305,807488,1.4,5.33069446,12971.65955304,9554.62623096,254040.4978136
"104",2017-11-08 01:58:04,807000,807000,807143,9.89576317,0.03,12965.25955304,9540.34013071,254048.25656256
"105",2017-11-08 01:58:05,807000,807000,807344,3.98536295,0.008,12949.24915233,9551.00123095,254053.72558656
"106",2017-11-08 01:58:06,807251,807251,807343,4.22,2.33069446,12965.18960099,9549.49223119,254054.17558656
"107",2017-11-08 01:58:07,807251,807251,807343,2.21,2.31469446,12962.54010099,9554.57893268,254056.1997873
"108",2017-11-08 01:58:08,807343,807251,807343,1.4817,2.31369446,12966.1978005,9554.37523268,254055.38412479
"109",2017-11-08 01:58:09,807343,807251,807338,1.4817,0.005,12966.79780149,9554.77533268,254053.41142479
"110",2017-11-08 01:58:10,807000,807001,807343,1.4043,1.75779446,12966.93140149,9553.81933268,254046.11440525
"111",2017-11-08 01:58:11,807000,807000,807343,3.65966295,1.75779446,12955.401401,9549.31433169,254038.17572388
"112",2017-11-08 01:58:15,807000,807000,807147,3.76776295,0.009,12904.3015005,9544.34933259,254029.83852337
"113",2017-11-08 01:58:16,807000,807000,807147,3.76776295,0.009,12899.50150026,9544.34933259,254029.86852037
"114",2017-11-08 01:58:17,807000,807000,807147,2.76776295,0.009,12907.3105005,9544.77913259,254030.39312037
"115",2017-11-08 01:58:18,807000,807000,807147,2.76776295,0.009,12907.2905005,9541.60623614,254027.58122156
"116",2017-11-08 01:58:19,807000,806955,807000,0.011,0.35760456,12915.54679086,9540.69043719,254031.36959894
"117",2017-11-08 01:58:20,807145,806900,807145,0.448,0.9183,12907.06729086,9540.65113263,254031.27497299
"118",2017-11-08 01:58:21,806896,806896,806999,0.248,0.6,12909.48529062,9533.17453188,254031.06297394
"119",2017-11-08 01:58:22,806896,806896,806923,0.248,0.01,12914.43374317,9532.72893188,254032.36916226
"120",2017-11-08 01:58:23,806896,806896,806923,0.248,0.01,12913.19884317,9530.55603766,254032.37066179
"121",2017-11-08 01:58:24,806998,806896,806998,0.248,0.33440032,12918.11484268,9526.24183728,254027.43250302
"122",2017-11-08 01:58:25,806900,806900,806993,0.098,0.005,12927.31259826,9525.16783621,254014.203897
"123",2017-11-08 01:58:26,806833,806833,806993,0.0878,0.005,12916.47849777,9525.41033621,254013.992897
"124",2017-11-08 01:58:27,806833,806832,806922,0.05,1.75779446,12929.668499,9531.26813217,254008.962897
"125",2017-11-08 01:58:28,806832,806832,806921,0.047,0.5122,12929.814399,9533.76463317,254007.33477743
"126",2017-11-08 01:58:29,806922,806832,806922,0.047,1.21999446,12925.32519876,9542.87913292,254008.07247743
"127",2017-11-08 01:58:30,806920,806849,806916,0.0658,0.005,12928.890499,9555.69633417,254009.07247743
"128",2017-11-08 01:58:31,806922,806631,806699,0.272,0.004,12915.50119663,9554.10033392,254012.29501608
"129",2017-11-08 01:58:32,806699,806610,806699,0.0628,0.002,12933.06769712,9535.52914169,254019.46675034
"130",2017-11-08 01:58:33,806699,806610,806699,0.0628,0.002,12925.81209712,9538.06294119,254018.21843402
"131",2017-11-08 01:58:34,806927,806690,806927,0.01,0.0278,12921.62099787,9543.23974194,254018.73843202
"132",2017-11-08 01:58:35,806512,806512,806631,0.5912,4.99,12884.84139688,9535.2401364,254019.35010614
"133",2017-11-08 01:58:36,806698,806602,806998,0.5912,0.4647,12886.06309639,9518.51983721,254025.73250196
"134",2017-11-08 01:58:37,806601,806510,807000,0.68,2,12885.75419787,9521.05513969,254028.6007037
"135",2017-11-08 01:58:38,806997,806580,806997,0.9,0.008,12894.24539787,9526.09213944,254023.67293812
"136",2017-11-08 01:58:39,806580,806580,806995,0.5,1.04,12885.93729787,9521.77163968,254020.05293812
"137",2017-11-08 01:58:40,806512,806609,806994,0.49,0.44,12889.20829861,9540.90024043,254020.74793812
"138",2017-11-08 01:58:41,806512,806609,806994,0.49,0.44,12901.77559812,9543.63524043,254020.74793812
"139",2017-11-08 01:58:42,806609,806510,806609,0.68,0.08282,12836.79259762,9566.2079592,254017.44793812
"140",2017-11-08 01:58:43,806609,806510,806609,0.98,0.08282,12933.42729786,9517.0673592,254015.36794611
"141",2017-11-08 01:58:44,806609,806510,806609,0.98,0.07982,12891.33529713,9502.6760582,254014.62084645
"142",2017-11-08 01:58:45,806510,806510,806608,0.97,1.0304,12891.35229713,9482.3814582,254009.89783041
"143",2017-11-08 01:58:46,806000,806000,806500,9.74937558,1.012,12841.13989713,9476.9470582,254056.14553007
"144",2017-11-08 01:58:47,806101,806101,806500,6.95,0.479,12761.97662451,9453.8111582,254057.13230377
"145",2017-11-08 01:58:48,806499,806549,806609,0.40199968,0.07982,12795.77330157,9441.4381572,254057.77230377
"146",2017-11-08 01:58:49,806400,806001,806400,0.2,0.21800032,12797.16650189,9434.89715752,254058.15190345
"147",2017-11-08 01:58:50,806399,806001,806400,2.40000148,0.21800032,12867.09150386,9436.53015834,254058.15990345
"148",2017-11-08 01:58:51,806399,806080,806101,0.0692,0.7708,12874.17170386,9438.20895877,254058.52365261
"149",2017-11-08 01:58:52,806999,806225,806398,0.01,0.6962,12877.8278046,9437.64915877,254064.28365261
"150",2017-11-08 01:58:53,806101,806101,806400,4.987,0.184,12882.3088046,9433.94915902,254065.34765359
"151",2017-11-08 01:58:54,806101,806102,806134,0.6,0.416,12875.43380411,9439.41515877,254063.08765359
"152",2017-11-08 01:58:55,806101,806101,806134,4.2789,0.416,12873.49740411,9411.77103844,254062.46765359
"153",2017-11-08 01:58:56,806101,806102,806400,0.6,0.184,12884.26030337,9411.10223869,254060.32765559
"154",2017-11-08 01:58:57,806400,806102,806397,0.172,0.638,12891.24630336,9442.28034148,254061.14455559
"155",2017-11-08 01:58:58,806397,806150,806397,16,0.55088413,12926.14910336,9446.2753271,254053.05167146
"156",2017-11-08 01:58:59,806151,806151,806396,0.35,0.3621,12927.88510336,9436.22812287,254052.22652554
"157",2017-11-08 01:59:00,806905,806397,806905,8.69341587,0.0691,12936.92851923,9432.18113774,254052.00548581
"158",2017-11-08 01:59:01,806397,806398,806626,2.0132,0.01,12943.86171947,9438.76593799,254050.7987612
"159",2017-11-08 01:59:02,806397,806397,806789,4.98142141,0.45,12928.54652477,9436.03793799,254056.57195566
"160",2017-11-08 01:59:03,806397,806401,806500,7,0.4,12944.84252477,9438.00163774,254056.14188566
"161",2017-11-08 01:59:04,806397,806400,806500,0.02,0.4,12936.10562379,9438.34153774,254056.13720387
"162",2017-11-08 01:59:05,806397,806400,806500,0.02,0.4,12939.18602453,9436.74593874,254055.78720387
"163",2017-11-08 01:59:06,806398,806398,806499,0.28,1.0772,12959.98372552,9438.84663927,254054.38520409
"164",2017-11-08 01:59:07,806786,806398,806729,0.22,0.0108,12957.42272443,9438.59963831,254052.58030409
"165",2017-11-08 01:59:08,806786,806400,806729,1,0.0108,12946.37492492,9429.59963955,254052.16030409
"166",2017-11-08 01:59:09,806400,806400,806785,0.99,1.278,12918.4022232,9437.18883855,254054.66190409
"167",2017-11-08 01:59:10,806785,806400,806785,1.27,0.1063,12923.6744232,9430.19273934,254058.17070409
"168",2017-11-08 01:59:11,806598,806398,806598,0.28,0.378,12932.5010232,9429.39443859,254058.80430409
"169",2017-11-08 01:59:12,806598,806401,806500,0.678,1,12928.41302296,9438.90323935,254059.49695568
"170",2017-11-08 01:59:13,806500,806397,806500,4.98142141,0.9979,12925.64602345,9439.10113935,254055.88905568
"171",2017-11-08 01:59:16,806549,806549,806600,0.5204,0.002,12986.97002507,9435.42823903,254060.99980409
"172",2017-11-08 01:59:17,806549,806582,806600,0.189,0.002,13013.24502556,9429.83763828,254060.99980409
"173",2017-11-08 01:59:18,807000,807000,807067,0.7717985,0.0907,13009.24482332,9432.01443928,254064.19800559
"174",2017-11-08 01:59:19,807000,807000,807067,0.6214985,0.0907,13017.03662406,9435.03044176,254062.34830559
"175",2017-11-08 01:59:20,807000,806582,807000,0.189,0.1536015,13004.63502408,9433.98504108,254061.16780409
"176",2017-11-08 01:59:21,807000,806584,807000,0.12,0.1536015,13015.27822408,9447.17619208,254060.87062234
"177",2017-11-08 01:59:22,806584,806584,807066,0.6,0.1625,13021.60322408,9446.91509083,254057.23542208
"178",2017-11-08 01:59:23,806584,806817,807067,0.01,0.0907,13023.04902418,9444.22058928,254057.23542208
"179",2017-11-08 01:59:24,806584,806817,807067,0.01,0.0907,13024.92902418,9440.78058903,254057.23542208
"180",2017-11-08 01:59:25,806817,806817,807064,0.00280005,0.089,13030.26792525,9439.21958903,254056.14262203
"181",2017-11-08 01:59:27,807000,807000,807112,19.6949,0.28,13050.19602551,9437.45518803,254057.34372203
"182",2017-11-08 01:59:28,807000,807001,807112,0.12,0.28,13038.948026,9438.14407752,254057.34172265
"183",2017-11-08 01:59:29,807115,807100,807115,2,0.16515,13046.18562625,9438.67007777,254060.46412265
"184",2017-11-08 01:59:30,807147,807150,807216,3.77585,0.28,13067.86957625,9439.72692912,254057.02497265
"185",2017-11-08 01:59:31,807150,807150,807220,3.17945,7.7,13065.69287625,9434.64692812,254057.32137265
"186",2017-11-08 01:59:32,807000,807150,807290,4,5.44248336,13041.66469664,9420.43652099,254078.53177903
"187",2017-11-08 01:59:33,807219,807152,807219,0.21888974,0.0241,13051.35624841,9415.07062238,254078.72997903
"188",2017-11-08 01:59:34,807219,807152,807289,0.21888974,0.85,13059.64824891,9416.89369395,254078.17997903
"189",2017-11-08 01:59:37,807181,807181,807288,0.987,0.4726,13053.41524424,9428.69599756,254083.40667952
"190",2017-11-08 01:59:38,807181,807181,807288,0.187,0.38,13049.88182116,9428.60339756,254082.20667952
"191",2017-11-08 01:59:39,807181,807181,807287,0.187,0.6,13059.81652066,9429.0422873,254076.20267952
"192",2017-11-08 01:59:40,807000,807005,807199,0.8,0.28,13050.61251993,9427.39968606,254070.09279512
"193",2017-11-08 01:59:41,807000,807186,807199,0.005,0.4,13040.66751993,9434.46568606,254079.98279512
"194",2017-11-08 01:59:42,807000,807001,807199,0.2,1.0716,13028.9275187,9444.00888456,254073.23749065
"195",2017-11-08 01:59:43,807000,807001,807197,1.40000099,0.25,13038.40352043,9454.58568655,254067.33548992
"196",2017-11-08 01:59:44,807000,807000,807197,0.24224073,0.55,13034.26682043,9443.52068455,254066.80468895
"197",2017-11-08 01:59:45,807000,807002,807197,0.4633,0.9516,13035.61012067,9455.5268868,254059.87256526
"198",2017-11-08 01:59:46,807196,807007,807289,0.005,0.6,13042.81892067,9435.8855868,254036.12706453
"199",2017-11-08 01:59:47,807196,807007,807288,0.005,0.28,13044.01892141,9435.61658556,254029.92766013
"200",2017-11-08 01:59:48,807288,807196,807289,3,0.6,13027.53881968,9422.93958556,254023.73115996
"201",2017-11-08 01:59:49,806970,806910,806970,0.1,4.94105927,13046.09158067,9409.75164483,254030.32110069
"202",2017-11-08 01:59:50,806970,806583,806970,8.12280251,4.42425927,13052.96348117,9405.67285509,254029.80600069
"203",2017-11-08 01:59:51,806970,806915,806969,0.005,0.6,13053.70748043,9404.31891665,254033.67860069
"204",2017-11-08 01:59:55,806917,806911,806917,0.6,49.3113,13051.84954466,9562.71884878,254039.65295338
"205",2017-11-08 01:59:56,806917,806911,806916,0.6,0.3,13053.65854539,9564.00995954,254029.65295338
"206",2017-11-08 01:59:57,806917,806912,806916,0.4843,0.49888974,13040.7848449,9562.67324963,254033.52125433
"207",2017-11-08 01:59:58,806916,806913,806917,0.6,45.0358,13057.71164441,9556.23545914,254033.76125433
"208",2017-11-08 01:59:59,806917,806913,806917,0.6,45.0258,13055.44054514,9535.13895914,254033.02735433
"209",2017-11-08 02:00:00,806917,806912,806917,0.6,44.6258,13057.31054465,9525.73896013,254029.80554929
"210",2017-11-08 02:00:01,806917,806910,806917,0.1407,42.0258,13057.31054514,9532.73896038,254027.98554929
"211",2017-11-08 02:00:02,806917,806910,806917,0.1407,42.0258,13049.43832389,9529.83975964,254023.94554929
"212",2017-11-08 02:00:03,806910,806910,806915,0.1367,0.28,13049.59137519,9555.29075953,254023.04074121
"213",2017-11-08 02:00:04,806915,806910,806916,0.1367,10,13045.04667371,9553.28735729,254021.67703926
"214",2017-11-08 02:00:05,806910,806910,806915,0.0947,0.22,13039.91882334,9556.85575779,254019.90469159
"215",2017-11-08 02:00:06,806916,806910,806916,0.0947,18.22,13051.15662407,9564.75575804,254021.90469159
"216",2017-11-08 02:00:07,806583,806621,806916,0.6,18.22,13063.21592456,9562.98010117,254026.51469159
"217",2017-11-08 02:00:08,806917,806791,806915,0.01,1.9333,13064.0709253,9514.93730715,254067.67457599
"218",2017-11-08 02:00:09,806917,807000,807001,39.11834103,0.3,13100.99836633,9497.93430042,254080.68623496
"219",2017-11-08 02:00:10,807000,807000,807007,33.81004103,0.00179926,13135.96259676,9498.2402183,254088.49453496
"220",2017-11-08 02:00:14,807489,807289,807488,0.7141,2.400001,13109.6109482,9498.73589395,254079.33543446
"221",2017-11-08 02:00:15,807699,807437,807699,0.49,8.7890957,13109.11494697,9494.2358947,254084.53543446
"222",2017-11-08 02:00:16,807699,807437,807699,0.19,5.95699495,13070.75400545,9491.43379395,254087.86594272
"223",2017-11-08 02:00:17,807699,807438,807699,0.6,3.73909495,13069.19090446,9493.9158952,254088.82334272
"224",2017-11-08 02:00:18,807699,807438,807689,2.8907,3,13081.88260543,9494.13589445,254080.54334272
"225",2017-11-08 02:00:19,807699,807439,807488,1.4583,4.80000075,13022.47950573,9519.176801,254080.04184345
"226",2017-11-08 02:00:20,807700,807689,807700,0.1,15.1,13024.62720523,9520.94680199,254083.04184345
"227",2017-11-08 02:00:21,807700,807440,807700,0.7292,3.02885,13025.82640672,9508.17665149,254085.81699345
"228",2017-11-08 02:00:22,807700,807441,807700,6.4117,2.89885,13023.33810549,9508.84665249,254064.7322724
"229",2017-11-08 02:00:27,807641,807641,807988,0.058,11.47115,13029.72150119,9536.69248402,254061.48286112
"230",2017-11-08 02:00:28,807641,807641,807979,0.024,0.9241,13025.10269784,9535.21658327,254043.26474072
"231",2017-11-08 02:00:29,807641,807641,807978,0.024,3.02,13034.77269833,9545.49048501,254033.26474072
"232",2017-11-08 02:00:30,807978,807800,807978,0.99,2.57,13035.27939833,9546.25988526,254033.77474072
"233",2017-11-08 02:00:31,807800,807800,807978,0.97,2.57,13031.98019759,9532.55148152,254029.77814072
"234",2017-11-08 02:00:32,807801,807801,807977,0.58,0.9867,13032.63019734,9538.33818128,254027.82814072
"235",2017-11-08 02:00:33,807801,807801,807977,1.15,0.9867,13032.23105153,9543.13818178,254028.05176238
"236",2017-11-08 02:00:34,807801,807801,807942,1.09,0.07,13033.14735153,9546.20818178,254018.10856233
"237",2017-11-08 02:00:35,807801,807801,807942,1.06,0.07,13021.16365104,9560.8022803,254004.32794888
"238",2017-11-08 02:00:36,807871,807871,807942,0.216,0.07,13021.09265128,9577.20727986,253998.33994888
"239",2017-11-08 02:00:37,807871,807872,807960,0.136,1,13016.87315133,9588.4946803,253995.7386461
"240",2017-11-08 02:00:38,807560,807560,807800,0.039,0.40999908,13015.1331509,9588.43197819,253994.8484728
"241",2017-11-08 02:00:39,807872,807872,807890,0.01520106,0.01,13015.74935226,9600.55407986,253995.23327174
"242",2017-11-08 02:00:40,807560,807560,807871,0.02420106,0.1974,13026.09018878,9590.11447762,253992.20327174
"243",2017-11-08 02:00:43,807889,807471,807889,0.95440106,0.25499956,13009.34203692,9565.85057236,253988.65327174
"244",2017-11-08 02:00:44,807889,807470,807885,0.1,0.01193119,13008.38863662,9572.14203351,253988.65327174
"245",2017-11-08 02:00:45,807470,807470,807885,0.085,0.01193119,13014.27093662,9575.40499704,253988.16727174
"246",2017-11-08 02:00:46,807470,807370,807885,0.1,0.01193119,12977.61993662,9575.07419748,253987.12697174
"247",2017-11-08 02:00:47,807371,807371,807840,6.99,4,12983.42743613,9575.06262664,253987.14697174
"248",2017-11-08 02:00:48,807371,807371,807840,6.99,8,12978.3208349,9566.82282707,253977.26697174
"249",2017-11-08 02:00:49,807371,807371,807839,6.99,1.8912,12978.3208349,9571.21402782,253975.27697174
"250",2017-11-08 02:00:50,807371,807424,807838,0.0679,1.8912,12997.4023349,9575.06842813,253974.26897174
"251",2017-11-08 02:00:51,807371,807371,807838,6.99,1.8912,13001.4924349,9577.58842862,253973.67897174
"252",2017-11-08 02:00:52,807371,807372,807838,0.9802,0.8312,12996.68363465,9562.65727812,253976.27897174
