"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"1",2017-11-08 01:34:31,808230,808230,808272,0.15,0.01,12910.83963958,9477.43997656,256399.71084186
"2",2017-11-08 01:34:32,808230,808235,808272,0.005,0.01,12900.0946381,9466.34897458,256398.94684186
"3",2017-11-08 01:34:33,808230,808235,808272,0.005,0.01,12888.98143726,9474.28585976,256398.44684186
"4",2017-11-08 01:34:34,808272,808230,808499,0.15,30,12897.55143548,9514.85185888,256397.9550419
"5",2017-11-08 01:34:35,808230,808100,808330,0.58,0.002,12896.96643612,9512.57696013,256397.54845434
"6",2017-11-08 01:34:36,808498,808097,808200,0.63550013,0.5,12895.35623612,9514.01726112,256394.95845434
"7",2017-11-08 01:34:37,808200,808080,808200,0.1,0.495,12892.42073698,9514.84796112,256390.46345434
"8",2017-11-08 01:34:38,808199,808080,808097,0.1,0.6355,12893.24073722,9505.67876117,256380.47345434
"9",2017-11-08 01:34:39,808198,808080,808197,0.1,0.2,12913.53803771,9515.46506117,256380.95345434
"10",2017-11-08 01:34:40,808198,808080,808197,0.1,0.2,12962.8970387,9514.31506117,256378.95345434
"11",2017-11-08 01:34:41,808196,808080,808196,0.1,1.5,12966.27443846,9502.85666105,256387.75345434
"12",2017-11-08 01:34:42,808195,808080,808195,0.1,0.195,12962.1344387,9506.9516613,256362.88345434
"13",2017-11-08 01:34:43,808499,808080,808499,0.1,29.99500075,12962.39443791,9506.18066274,256363.87345434
"14",2017-11-08 01:34:44,808498,808041,808498,1.5987,5.60000025,12959.89443692,9511.68066299,256365.77345434
"15",2017-11-08 01:34:45,808499,808200,808499,0.019,29.98500075,12960.13473801,9506.76866423,256370.78345434
"16",2017-11-08 01:34:46,808499,808042,808498,1.6977,8.2000005,12959.79553752,9512.70626225,256372.19745434
"17",2017-11-08 01:34:47,808499,808133,808497,0.498,0.501,13101.65803752,9510.06046151,256372.19065458
"18",2017-11-08 01:34:48,808499,808133,808497,0.498,0.501,13100.32453752,9513.36046374,256370.59065458
"19",2017-11-08 01:34:49,808497,808134,808497,1.6645,0.496,13095.08903654,9513.35546374,256358.54565458
"20",2017-11-08 01:34:50,808497,808135,808497,1.6645,0.496,13105.58903753,9521.45546349,256357.09085458
"21",2017-11-08 01:34:51,808497,808135,808497,1.6645,0.496,13106.75903802,9521.75546349,256340.09085458
"22",2017-11-08 01:34:52,808136,808136,808497,1.5433,0.496,13107.52983802,9529.06946151,256322.83285482
"23",2017-11-08 01:34:53,808498,808133,808498,0.0413,9.79600149,13107.20113703,9520.58346225,256316.86285482
"24",2017-11-08 01:34:54,808498,808133,808497,0.0413,0.7125,13104.37983604,9532.499962,256316.87285482
"25",2017-11-08 01:34:55,808496,808134,808496,0.099,0.3295,13102.82883604,9525.3169625,256305.08557856
"26",2017-11-08 01:34:56,808496,808133,808495,0.0413,1.2,13068.08993826,9530.72476225,256294.70850893
"27",2017-11-08 01:34:57,808041,808043,808475,0.96,0.498,13125.82693875,9534.31446076,256292.19850893
"28",2017-11-08 01:34:58,808475,808041,808475,0.9235,0.488,13120.08593925,9542.5557625,256291.91370999
"29",2017-11-08 01:34:59,808475,808041,808234,0.9235,0.01,13122.51893885,9538.90546255,256291.91270999
"30",2017-11-08 01:35:00,808037,808020,808233,0.002,7,13113.3755391,9546.49276364,256295.84300965
"31",2017-11-08 01:35:01,807602,807602,807621,0.4074,0.498,13112.4629391,9546.42986364,256294.39560965
"32",2017-11-08 01:35:02,807621,807619,807621,0.9039,0.278,13113.2094391,9546.73536364,256294.5485458
"33",2017-11-08 01:35:03,808231,808042,808231,0.6,6.9787,13115.124839,9536.75406389,256282.44804574
"34",2017-11-08 01:35:04,808231,808042,808231,0.6,6.9587,13110.34483876,9542.58406413,256282.46804574
"35",2017-11-08 01:35:05,808037,807645,807913,0.01,0.01,13108.69373826,9536.091861,256280.91024574
"36",2017-11-08 01:35:06,808230,807646,808230,7,1.7,13123.84443876,9534.616561,256270.66924574
"37",2017-11-08 01:35:07,807915,807915,808032,0.49,0.005,13126.10873891,9538.49616107,256271.07559891
