"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"46",2017-11-08 02:29:22,809619,809019,809322,0.04,1.5694,13133.11615942,9359.75865954,249673.35113991
"47",2017-11-08 02:29:23,809322,808929,809184,3,0.01,13135.55945893,9359.00505954,249666.61436538
"48",2017-11-08 02:29:24,808929,808929,809811,2.979,9.74540099,13136.21045844,9326.63505954,249670.62047356
"49",2017-11-08 02:29:25,809999,808959,810200,2,1.60040249,13136.62085834,9286.24156029,249710.40307511
"50",2017-11-08 02:29:26,809647,808959,809250,2,0.00719925,13147.59415908,9277.90706103,249711.65587556
"51",2017-11-08 02:29:27,809672,809672,809996,2.51180075,5,13154.44745983,9294.72126203,249701.60607133
"52",2017-11-08 02:29:28,809672,809673,809996,0.6,5,13146.28625959,9299.69536203,249694.45107128
"53",2017-11-08 02:29:29,810199,809673,809809,0.6,0.01,13154.01125959,9304.04316377,249697.26001128
"54",2017-11-08 02:29:30,809995,809817,809995,0.01,1.91,13159.17265983,9312.12336153,249658.61551446
"55",2017-11-08 02:29:31,810199,809674,810199,1.3716,3.64,13165.24286057,9300.51836156,249647.34460127
"56",2017-11-08 02:29:32,809672,809672,810198,11.43180075,0.8711,13171.81026131,9303.09946206,249630.4835503
"57",2017-11-08 02:29:33,809672,809674,810198,0.6,0.3611,13163.12746143,9306.58946178,249618.80570667
"58",2017-11-08 02:29:34,809672,809674,810196,2.0103,0.3,13153.38776143,9271.62776206,249581.80778223
"59",2017-11-08 02:29:35,809680,809680,810168,0.199,0.5,13144.68016118,9274.81426107,249569.25428188
"60",2017-11-08 02:29:36,809680,809681,810168,1.367,0.5,13145.02141118,9280.23036132,249566.03878188
"61",2017-11-08 02:29:37,809681,809681,810198,0.883,0.509,13143.92041118,9277.23936132,249571.42764683
"62",2017-11-08 02:29:38,809924,809924,810167,0.124,1.2354,13145.71236167,9278.37476156,249559.1656005
"63",2017-11-08 02:29:39,810167,809924,810167,0.124,0.7294,13142.71236142,9277.29876081,249559.44962052
"64",2017-11-08 02:29:40,810167,809924,810167,0.124,0.7294,13139.90655969,9277.29876081,249541.46937147
"65",2017-11-08 02:29:41,810198,810198,810199,0.99750126,7.0084,13133.27006193,9270.64876081,249517.87817021
"66",2017-11-08 02:29:42,810198,810167,810199,0.7294,7.0084,13138.61696067,9274.84876229,249512.54946976
"67",2017-11-08 02:29:43,810199,809924,810199,0.124,0.7631,13139.02756067,9269.22046251,249488.30275034
"68",2017-11-08 02:29:44,810580,810500,810580,26.85810192,32.0539,13165.88566259,9224.37956469,249530.71664842
"69",2017-11-08 02:29:45,810580,810500,810580,26.76310192,31.7739,13151.31116112,9215.72956494,249524.79454736
"70",2017-11-08 02:29:46,810637,810590,810637,5,0.0669,13149.99803458,9179.67266271,249521.44598142
"71",2017-11-08 02:29:47,810998,810800,810998,1.5811,14.17170099,13151.72573458,9179.79476271,249518.10686745
"72",2017-11-08 02:29:48,810999,810800,810999,1.5751,52.79200074,13229.06773458,9148.81506296,249543.80722376
"73",2017-11-08 02:29:49,810999,810998,810999,0.8344,45.36450074,13231.16003468,9146.36356395,249550.61546972
"74",2017-11-08 02:29:50,810999,810998,810999,0.8204,11.95730099,13231.45603296,9107.85736349,249578.33666947
"75",2017-11-08 02:29:51,810998,810951,810998,6,0.54000025,13243.82563321,9116.50136448,249577.03366947
"76",2017-11-08 02:29:52,810951,810951,810997,7.999,0.05,13247.69463419,9114.07596498,249578.57984999
"77",2017-11-08 02:29:53,810999,810999,811000,1.20050032,0.55690174,13164.02503308,9107.30396444,249575.29684629
"78",2017-11-08 02:29:54,811002,810999,811008,1,0.2,13155.42453325,9106.2537627,249576.02027203
"79",2017-11-08 02:29:55,810999,810999,811050,1.065,41.75940174,13132.91823325,9108.32716444,249552.57095556
"80",2017-11-08 02:29:56,811000,811000,811050,0.20200083,0.0015,13143.85443285,9085.61786196,249551.31492617
"81",2017-11-08 02:29:57,811000,811000,811050,0.20200083,0.0015,13109.78343187,9092.40106221,249551.28492617
"82",2017-11-08 02:29:58,811121,811099,811207,0.2229,0.4,13096.17143104,9073.85096221,249539.41357451
"83",2017-11-08 02:29:59,811207,811002,811207,0.6,0.5,13113.31222996,9058.42596221,249534.78357353
"84",2017-11-08 02:30:00,811212,811003,811206,0.082,0.1593,13130.13503045,9100.67796221,249531.12927255
"85",2017-11-08 02:30:01,810590,810590,811079,3.42990049,0.01,13022.5978751,9078.38416221,249536.7492723
"86",2017-11-08 02:30:02,811230,811138,811230,0.02,1.8797,13019.18447984,9068.19761426,249536.07590426
"87",2017-11-08 02:30:03,811004,811004,811387,0.08840104,1.97,13000.06268088,9075.40351895,249536.82770322
"88",2017-11-08 02:30:04,811002,811011,811271,0.082,2.4,12974.90627945,9068.75791895,249538.00770322
"89",2017-11-08 02:30:05,811271,811230,811271,4,2.2,12904.76547481,9080.25891969,249532.51678296
"90",2017-11-08 02:30:06,811271,811230,811270,3.99,0.64,12909.7750753,9110.51791944,249526.36048299
"91",2017-11-08 02:30:07,811230,811230,811270,3.98883243,0.14,12919.65390773,9119.68691969,249526.15493336
"92",2017-11-08 02:30:08,811234,811234,811271,0.099,1.1663,12925.71260773,9078.36621846,249531.09073336
"93",2017-11-08 02:30:09,810592,810592,811387,0.34683243,0.9663,12857.16260773,9056.27621673,249544.94329897
"94",2017-11-08 02:30:10,810593,810593,811310,0.279,0.04,12825.39700944,9085.32951747,249542.99727147
"95",2017-11-08 02:30:11,810594,810594,811310,0.13570018,0.04,12963.92737573,9086.12951722,249543.10157129
"96",2017-11-08 02:30:12,811320,811320,811385,0.454,0.26,12977.91127719,9095.95821747,249543.41544521
"97",2017-11-08 02:30:13,811116,811116,811259,0.85,0.8924,12988.71157701,9096.96661747,249541.54947521
"98",2017-11-08 02:30:14,810596,810596,810760,0.179,0.1,13005.12997701,9121.42519782,249568.24782521
"99",2017-11-08 02:30:15,811250,810708,811249,0.519,0.082,13041.14955732,9116.6271998,249569.92482521
"100",2017-11-08 02:30:16,811046,811004,811046,2,0.03,13050.06917902,9112.76769881,249569.12399487
"101",2017-11-08 02:30:17,811250,811005,811249,0.6,1.446,13042.09346458,9128.37319881,249560.95223256
"102",2017-11-08 02:30:18,811004,811005,811200,0.3,2,13038.97356434,9134.67519832,249560.95223256
"103",2017-11-08 02:30:19,811005,811006,811102,0.6,0.01,13024.52308827,9130.84719857,249557.95323256
"104",2017-11-08 02:30:20,811004,811005,811102,0.6,0.01,13022.88378876,9124.97319857,249558.68137549
"105",2017-11-08 02:30:21,811015,811015,811102,0.077,0.01,13025.52738974,9117.98519857,249536.99837549
"106",2017-11-08 02:30:22,811015,811005,811015,0.6,2.924,13029.90138974,9140.25179882,249515.19947549
"107",2017-11-08 02:30:23,811005,811005,811014,0.599,1.2,13030.05608974,9135.0487998,249512.16167549
"108",2017-11-08 02:30:24,811014,811004,811014,0.448,1.19280035,13036.90708939,9134.96500043,249511.48187514
"109",2017-11-08 02:30:25,810831,810831,810934,0.435,1,13038.22308914,9134.22879937,249513.46387514
"110",2017-11-08 02:30:26,810832,810200,810832,9.46249993,0.6831,13033.49108907,9127.18859778,249517.35332521
"111",2017-11-08 02:30:27,810201,810201,810831,0.749,1.1514,13060.63008907,9107.74869684,249514.23298361
"112",2017-11-08 02:30:28,810516,810202,810831,1.64000074,3.3514,13036.97008817,9109.38239758,249508.43691361
"113",2017-11-08 02:30:29,810202,810202,810826,6.55930073,0.005,13041.58488816,9102.22739684,249510.33791361
"114",2017-11-08 02:30:30,810541,810541,810826,0.009,0.005,13050.0718888,9116.40739734,249510.14131361
"115",2017-11-08 02:30:31,810800,810800,810826,0.019,0.005,13048.74648954,9116.73790748,249500.96801361
"116",2017-11-08 02:30:32,809520,809520,810826,10.46040646,0.005,13024.04748963,9109.10231748,249525.82123742
"117",2017-11-08 02:30:33,810203,810203,810420,0.05,0.17753747,13025.97773656,9109.53237213,249526.02063742
"118",2017-11-08 02:30:34,810203,810246,810420,0.09998001,0.17753747,13029.56171642,9112.7602734,249530.04063742
"119",2017-11-08 02:30:35,810105,810105,810420,5.999,0.17033752,13034.93733691,9109.3652735,249530.63442957
"120",2017-11-08 02:30:36,810420,810420,810450,2.21966248,0.02,13030.09332396,9119.82355063,249530.82469709
"121",2017-11-08 02:30:37,810105,810105,810420,0.38,3,13026.27732396,9122.70355063,249535.05669709
"122",2017-11-08 02:30:38,810203,810203,810304,0.59900024,0.494,13028.44861992,9125.49189998,249533.8118771
"123",2017-11-08 02:30:39,810005,810005,810105,0.005,0.4742,13030.30041919,9120.21209973,249530.1282771
"124",2017-11-08 02:30:40,810025,809602,810000,1.4627,0.3483,13040.86311968,9126.28619875,249530.4599271
"125",2017-11-08 02:30:41,809602,809602,810000,1.1607,27.3443,13031.11111919,9141.44219776,249525.1695071
"126",2017-11-08 02:30:42,809999,809603,809999,0.3922,1.181,13031.70331919,9151.15500864,249514.9394071
"127",2017-11-08 02:30:43,809602,809602,809999,1.106,1.181,13024.30641919,9151.52650771,249506.6931071
"128",2017-11-08 02:30:44,809603,809603,809998,0.379,0.5999,13046.02441943,9153.38900771,249486.8141071
"129",2017-11-08 02:30:45,809602,809602,809998,1.2902,0.5999,13051.05062065,9144.78900796,249481.12121369
"130",2017-11-08 02:30:46,809601,809601,809998,0.02,0.5999,13053.30392139,9133.72000598,249480.94205246
"131",2017-11-08 02:30:47,809825,809825,809998,0.009,0.5999,13052.87192139,9138.24400623,249480.94205246
"132",2017-11-08 02:30:48,809601,809601,809999,1.3278,0.7809,13041.83581493,9137.47300623,249482.63605246
"133",2017-11-08 02:30:49,809602,809631,810000,0.01,29.1885,13040.93381395,9134.68130623,249478.0030675
"134",2017-11-08 02:30:50,809631,809631,809990,0.009,5,13034.80111321,9116.94110623,249478.0030175
"135",2017-11-08 02:30:51,809631,809631,809989,0.008,0.1721,13031.63001371,9121.07670623,249478.6020175
"136",2017-11-08 02:30:52,809990,809631,809990,0.008,4.0721,13033.95581371,9124.17670648,249479.09521834
"137",2017-11-08 02:30:53,809988,809631,809988,0.008,0.0905,13034.15581371,9123.88720697,249479.24191834
"138",2017-11-08 02:30:54,809988,809631,809989,0.008,2.49550025,13009.51681322,9122.98620722,249478.04151132
"139",2017-11-08 02:30:55,809600,809600,809989,0.3808,1.20000025,13006.75295971,9123.68670722,249479.39159059
"140",2017-11-08 02:30:56,809601,809601,809988,0.299,0.92370035,13008.25196069,9121.42255357,249475.27202132
"141",2017-11-08 02:30:57,809601,809600,809987,0.3808,0.60000099,13021.70666019,9120.69465381,249473.17302132
"142",2017-11-08 02:30:58,809600,809600,809924,0.3798,0.029,13033.84466019,9122.82365431,249466.17279131
"143",2017-11-08 02:30:59,809600,809600,809986,0.3798,1.58890035,13033.1246597,9125.62515382,249465.9763046
"144",2017-11-08 02:31:00,809985,809699,809985,0.36,0.1652,13031.8011597,9120.96845297,249464.36530435
"145",2017-11-08 02:31:01,809699,809753,809985,0.0403,1.08890035,13033.0636597,9109.68215282,249462.36630435
"146",2017-11-08 02:31:02,809940,809699,809940,0.359,0.009,13032.9033597,9111.14645297,249457.66625337
"147",2017-11-08 02:31:03,809600,809551,809600,1.5927,1.5622,13032.2145097,9109.89365257,249459.50505288
"148",2017-11-08 02:31:04,809600,809551,809600,1.5927,1.5622,13035.6875097,9113.22765578,249459.39505288
"149",2017-11-08 02:31:05,809450,809450,809599,0.015,0.3355,13032.11650995,9110.84165578,249459.78598288
"150",2017-11-08 02:31:06,809599,809479,809599,0.0403,0.3305,13020.32910946,9117.93665603,249458.29018392
"151",2017-11-08 02:31:07,809599,809451,809599,1.4766,0.299,13022.33040946,9113.54345603,249453.79291288
"152",2017-11-08 02:31:08,809599,809388,809599,1,0.299,13004.69840897,9112.93515603,249449.22486633
"153",2017-11-08 02:31:09,809390,809390,809598,1.7821,0.37069834,13014.09050921,9111.22115081,249447.96696799
"154",2017-11-08 02:31:10,809391,809391,809551,1.2726,0.51,13011.89700921,9103.19715106,249448.11796799
"155",2017-11-08 02:31:11,809388,809388,809551,1.055,0.01,13016.5788255,9111.42885191,249449.51296799
"156",2017-11-08 02:31:12,809388,809388,809551,1.054,0.01,13015.2018255,9113.8288534,249439.51396799
"157",2017-11-08 02:31:13,809392,809388,809551,1.054,0.01,13004.30997364,9121.04066704,249438.26184799
"158",2017-11-08 02:31:14,809551,809500,809551,0.006,0.00820094,13023.76277562,9126.79826798,249428.37364705
"159",2017-11-08 02:31:15,809388,809201,809298,1.2857,0.1400005,13027.43847734,9134.44926823,249403.64076607
"160",2017-11-08 02:31:16,809393,809393,809500,0.109,0.01,13042.16037783,9121.56896698,249401.57576657
"161",2017-11-08 02:31:17,809393,809393,809500,0.008,0.009,13035.60047832,9119.2760645,249401.67776657
"162",2017-11-08 02:31:18,809389,809201,809299,1.3004,0.30000075,13044.69416179,9125.72926514,249400.60174658
"163",2017-11-08 02:31:19,809299,809201,809316,1.3004,2.40000075,13022.5145766,9126.76896549,249400.90069733
"164",2017-11-08 02:31:23,809316,809200,809316,1.12,1.90000075,12985.70927487,9127.35876648,249401.39462733
"165",2017-11-08 02:31:25,809990,809390,809589,0.38069965,0.002,13008.32257501,9125.99406538,249388.91850917
"166",2017-11-08 02:31:26,809705,809705,809990,4.878,1.61050193,13081.24817476,9133.25216613,249408.43957917
"167",2017-11-08 02:31:27,808859,808859,808959,0.04,3.75723831,13046.74241356,9139.32640543,249414.22753996
"168",2017-11-08 02:31:28,808959,808809,808959,0.157,3.74603831,13055.57041277,9139.24020569,249414.28173996
"169",2017-11-08 02:31:29,809325,808800,809325,0.015,0.29943981,12991.32951391,9137.60586997,249420.30933846
"170",2017-11-08 02:31:30,809316,809316,809325,0.292,0.29943981,13051.23461357,9050.16577025,249413.44307858
"171",2017-11-08 02:31:31,809207,809207,809250,3.77503831,0.02,13033.28248966,9051.09480773,249416.17807858
"172",2017-11-08 02:31:32,809989,809207,809989,3.76238412,13.91620983,12993.2376349,9041.08957205,249409.96501605
"173",2017-11-08 02:31:33,809989,809395,809988,0.3,0.32,12962.68100826,9040.66557205,249411.60786606
"174",2017-11-08 02:31:34,809396,809396,809451,0.599,0.00149977,12959.02679863,9040.58107181,249407.79986606
"175",2017-11-08 02:31:35,809396,809396,809451,1.1703,0.00149977,12963.67109863,9041.98557181,249405.74986606
"176",2017-11-08 02:31:36,809397,809397,809871,0.598,0.0674,13028.84389071,9067.44527182,249395.89650571
"177",2017-11-08 02:31:39,809398,809699,809808,0.3,0.0674,13031.22801672,9072.33956396,249379.57804176
"178",2017-11-08 02:31:40,809398,809699,809808,0.3,0.0674,13031.22801672,9072.13956396,249379.57804176
"179",2017-11-08 02:31:41,809398,809699,809907,0.3,1.1271,13030.93496672,9070.86001796,249372.40415491
"180",2017-11-08 02:31:42,809700,809700,809907,0.446,1.1191,13034.27146685,9072.05201821,249362.66085478
"181",2017-11-08 02:31:43,809401,809402,809908,0.596,0.59200025,13034.50333447,9073.13191868,249364.09010469
"182",2017-11-08 02:31:44,809895,809403,809699,0.06,0.4945,13034.80193398,9072.44014012,249363.25507469
"183",2017-11-08 02:31:45,809403,809404,809698,0.22041604,0.6,13046.68456173,9063.48013987,249362.71209359
"184",2017-11-08 02:31:46,809403,809404,809895,0.22041604,0.01272177,13051.27577777,9063.37643987,249361.15209359
"185",2017-11-08 02:31:47,809209,809674,809697,0.01,1.0246,13051.04977777,9061.08823863,249361.64966245
"186",2017-11-08 02:31:48,809209,809261,809688,0.0068,0.379,13041.53157655,9063.26723962,249361.32666245
"187",2017-11-08 02:31:49,809672,809672,809688,0.002,0.379,13050.550761,9077.50813987,249356.89729264
"188",2017-11-08 02:31:50,809672,809672,809688,0.002,0.379,13050.91396124,9078.69713987,249359.19729264
"189",2017-11-08 02:31:51,809208,809208,809450,3.00000122,1.003,13043.6179225,9081.84973987,249360.79729264
"190",2017-11-08 02:31:52,809208,809210,809450,0.06,1.003,13041.6847225,9079.44973888,249357.79529264
"191",2017-11-08 02:31:53,809208,809500,809687,2,1.7932,13043.57792152,9071.16893846,249352.78729264
"192",2017-11-08 02:31:54,809207,809207,809700,3.24088412,10,13043.69642251,9084.39673895,249356.41389265
"193",2017-11-08 02:31:55,809207,809208,809500,0.3,0.9256,13053.39642251,9090.72233921,249356.91282265
"194",2017-11-08 02:31:56,809207,809208,809499,0.3,0.6,13052.80042251,9080.92333862,249347.91282265
"195",2017-11-08 02:31:57,809207,809208,809499,0.3,0.6,13108.80042251,9074.92333862,249342.94777265
"196",2017-11-08 02:31:58,809207,809207,809499,2.74088412,0.6,13111.68576198,9071.98283669,249319.94777265
"197",2017-11-08 02:31:59,809207,809208,809499,0.22,0.6,13116.50576197,9074.08283743,249309.74507265
"198",2017-11-08 02:32:00,809207,809207,809499,2.74088412,0.6,13112.62976197,9069.28283594,249303.34457309
"199",2017-11-08 02:32:01,809207,809207,809499,1.83518412,0.6,13110.88506173,9076.17123817,249294.19920309
"200",2017-11-08 02:32:02,809207,809207,809499,1.83518412,0.6,13115.68906197,9123.53623916,249293.19920309
"201",2017-11-08 02:32:03,809207,809207,809498,1.83518412,0.14,13113.01006109,9117.8167406,249293.19920309
"202",2017-11-08 02:32:04,809200,809200,809498,0.85518412,0.3518,13109.33006232,9121.88224159,249291.19920309
"203",2017-11-08 02:32:05,809208,809208,809497,0.295,0.4822,13098.82506085,9116.7126406,249289.75998019
"204",2017-11-08 02:32:06,809209,809209,809440,0.299,0.0674,13099.42606085,9116.80003837,249287.66097971
"205",2017-11-08 02:32:07,809600,809209,809299,0.299,0.01,13100.80576091,9114.44263883,249278.75998623
"206",2017-11-08 02:32:08,809200,809200,809299,0.44918412,0.01,13102.47576017,9112.18643858,249278.91528623
"207",2017-11-08 02:32:09,809200,809200,809299,0.44918412,0.01,13105.11576115,9111.92463858,249278.91528623
"208",2017-11-08 02:32:10,809200,809200,809299,0.44918412,0.01,13103.49706115,9111.92463858,249268.35432722
"209",2017-11-08 02:32:11,809208,809208,809299,0.00450093,0.01,13104.75404604,9116.24533857,249266.65582557
"210",2017-11-08 02:32:12,809208,809208,809299,0.00350093,0.01,13098.51130741,9116.68653857,249259.05682485
"211",2017-11-08 02:32:13,809201,809201,809497,0.21350093,0.572,13099.55200741,9116.66653857,249258.94377485
"212",2017-11-08 02:32:14,809497,809201,809490,0.027,0.1,13098.47410624,9115.40643857,249257.97534514
"213",2017-11-08 02:32:15,809497,809201,809490,0.027,0.1,13110.77410722,9114.80643857,249253.67534514
"214",2017-11-08 02:32:16,809201,809201,809489,0.18520064,0.1178,13102.52970767,9519.97883857,249253.6771445
"215",2017-11-08 02:32:17,809201,809201,809489,0.18520064,0.1178,13112.21060816,9522.44573907,249252.92607426
"216",2017-11-08 02:32:18,809201,809298,809489,0.00199928,0.1178,13101.32430621,9522.73633907,249250.53712452
"217",2017-11-08 02:32:19,809201,809298,809489,0.00199928,0.1178,13114.20430767,9523.53633882,249250.29112452
"218",2017-11-08 02:32:20,809198,809198,809488,0.63538404,1,13115.20330767,9517.53633857,249251.35672452
"219",2017-11-08 02:32:21,809045,809046,809487,1.2443,0.3197,13124.94132339,9546.90703868,249252.70972452
"220",2017-11-08 02:32:22,809487,809052,809487,1,0.0197,13135.88853204,9557.88903917,249252.98772474
"221",2017-11-08 02:32:23,809487,809221,809486,1,0.832,13126.90423155,9561.3306174,249252.96292474
"222",2017-11-08 02:32:24,809221,809221,809488,0.94720034,1,13119.46329086,9558.04561715,249253.0046744
"223",2017-11-08 02:32:25,809221,809221,809488,0.04640034,1,13116.76249037,9568.65961715,249253.3154744
"224",2017-11-08 02:32:26,809221,809221,809435,0.04540034,0.0045,13116.74169037,9557.59410796,249253.3144744
"225",2017-11-08 02:32:27,809435,809221,809487,0.04540034,0.91020099,13118.5516911,9549.26660697,249253.3164744
"226",2017-11-08 02:32:28,809435,809221,809486,0.04540034,0.3092,13122.84169135,9546.22560821,249231.7164744
"227",2017-11-08 02:32:29,809062,809062,809221,0.009,0.00399966,13121.64809101,9536.83190688,249231.11077474
"228",2017-11-08 02:32:30,809052,809052,809488,0.6604,1,13121.2072294,9537.26140723,249231.05937474
"229",2017-11-08 02:32:31,809053,809052,809450,0.6604,1,13127.99233136,9538.57010771,249223.47430474
"230",2017-11-08 02:32:32,809052,809100,809395,2,0.0045,13128.70623136,9531.53820672,249223.36525474
"231",2017-11-08 02:32:33,809052,809100,809395,2,0.0045,13133.5062316,9531.53820672,249223.35725474
"232",2017-11-08 02:32:34,809100,809100,809448,0.998,0.297,13125.50423087,9536.42660771,249223.85725474
"233",2017-11-08 02:32:35,809100,809100,809389,0.996,0.0045,13122.34883141,9552.34310771,249221.74890953
"234",2017-11-08 02:32:36,809100,809100,809399,0.996,0.60000075,13120.15019228,9553.73630846,249220.47850953
"235",2017-11-08 02:32:37,809399,809100,809398,0.996,0.6,13115.35019204,9553.13630771,249213.2926708
"236",2017-11-08 02:32:38,809398,809100,809339,0.996,0.0045,13114.64249204,9542.61950696,249207.56566887
"237",2017-11-08 02:32:39,809339,809101,809339,0.5,0.0025,13140.71509253,9543.11750721,249205.24666791
"238",2017-11-08 02:32:40,809101,809101,809399,0.397,0.70000075,13150.05619253,9531.42920721,249202.79766597
"239",2017-11-08 02:32:41,809101,809101,809398,0.397,0.203,13087.87799229,9530.52220696,249202.44159597
"240",2017-11-08 02:32:42,809053,809053,809100,0.4559,0.00179956,13076.44799204,9533.11650702,249201.26950856
"241",2017-11-08 02:32:43,809053,809054,809100,0.397,0.00179956,13085.96909253,9542.50480777,249196.77950856
"242",2017-11-08 02:32:44,809038,809038,809100,0.39066161,0.00179956,13084.16909253,9546.65800792,249195.73945856
"243",2017-11-08 02:32:45,808683,808683,809052,3.00000122,0.2132,13081.86990578,9546.87120792,249197.07745856
"244",2017-11-08 02:32:46,808683,808750,808950,0.5,0.1,13082.24460554,9548.76918292,249197.42745856
"245",2017-11-08 02:32:47,808692,808692,808950,0.13370098,0.1,13072.27830603,9545.74918293,249198.31175856
"246",2017-11-08 02:32:48,808692,808875,808949,0.01,0.4168,13080.43990603,9543.33028268,249198.30963856
"247",2017-11-08 02:32:49,808948,808750,808948,5.01,0.43852322,13073.09290554,9568.98590422,249199.05228197
"248",2017-11-08 02:32:50,808750,808750,808948,0.02,0.03852322,13087.60290651,9567.38590397,249204.45228197
"249",2017-11-08 02:32:51,808682,808682,808892,3.35670147,0.002,13073.83290676,9573.18790496,249206.40228197
"250",2017-11-08 02:32:52,808949,808751,808949,0.6491,1.57852322,13088.38200798,9566.66690397,249201.42888197
"251",2017-11-08 02:32:53,808949,808846,808948,0.01,0.6614,13087.61430847,9582.28690496,249201.01938197
