"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"39",2017-11-07 23:42:40,812452,812433,812452,0.3437,14.98,11969.46154576,9061.46285303,248567.84521465
"40",2017-11-07 23:42:41,812452,812333,812452,0.4,7.02,11989.47544683,9065.6913518,248572.50071514
"41",2017-11-07 23:42:42,812242,812417,812452,0.01,7.02,11929.42064585,9077.491355,248567.00071514
"42",2017-11-07 23:42:44,812444,812337,812392,0.107,0.08,11851.08434007,9152.68595525,248573.65059514
"43",2017-11-07 23:42:45,812444,812274,812300,1.45720049,0.7,11846.40433923,9166.83445593,248578.59307836
"44",2017-11-07 23:42:46,812130,812100,812130,0.78282,3.54468756,11829.36452807,9170.09914349,248592.8983908
"45",2017-11-07 23:42:47,812445,812423,812445,2.40000098,24.58648663,11825.86854731,9198.11200172,248602.3261908
"46",2017-11-07 23:42:48,812423,812423,812445,0.28811369,20.45648663,11823.50146002,9189.19388892,248608.06908045
"47",2017-11-07 23:42:49,812000,811955,812000,0.01,9.40904534,11809.40590609,9194.80031033,248629.44183511
"48",2017-11-07 23:42:53,812000,811700,812000,0.65,4.98,11785.10166994,9194.0798709,248651.1811857
"49",2017-11-07 23:42:54,812000,811701,812000,0.6,3.77999976,11780.9216697,9216.46087016,248652.38118594
"50",2017-11-07 23:42:55,812000,812216,812400,2.40000073,10.5,11792.28577291,9217.33277189,248656.0609857
"51",2017-11-07 23:42:56,812216,812286,812350,0.60000049,0.5,11787.88577267,9191.26877312,248656.0809857
"52",2017-11-07 23:42:57,812286,812286,812400,0.18882342,5.96,11792.1816956,9180.43567312,248661.53216277
"53",2017-11-07 23:43:00,811701,811701,812129,1.35020049,0.00188729,11788.0737912,9164.63736815,248673.04448726
"54",2017-11-07 23:43:02,812439,812217,812399,0.047,0.6,11804.69379243,9170.60656963,248677.44737539
"55",2017-11-07 23:43:05,812132,812131,812133,6.08718,0.353,11806.62397292,9156.72485892,248676.93519539
"56",2017-11-07 23:43:06,812132,812131,812133,6.08718,0.853,11808.11297414,9163.95558112,248676.93519539
"57",2017-11-07 23:43:08,812133,812133,812399,0.18120104,5.99,11798.22699401,9170.86899754,248684.09779435
"58",2017-11-07 23:43:09,812133,812133,812399,0.18120104,5.99,11796.84699499,9175.45499704,248684.09779435
"59",2017-11-07 23:43:10,812399,812300,812398,0.3,2.40000099,11797.51279395,9178.30459902,248687.06179435
"60",2017-11-07 23:43:11,812399,812300,812359,0.3,1,11798.7853942,9164.56529803,248685.6831786
"61",2017-11-07 23:43:12,812133,812133,812359,0.3,1,11805.28539395,9167.07259853,248685.5831786
"62",2017-11-07 23:43:13,812001,812001,812217,0.506,0.60000099,11806.61439444,9172.83660026,248689.6771786
"63",2017-11-07 23:43:15,812190,812190,812216,0.49,7,11798.40659223,9174.59518161,248686.45399539
"64",2017-11-07 23:43:18,811701,811817,812000,4.861,0.094,11841.65149345,9163.6126963,248692.72369539
"65",2017-11-07 23:43:19,811701,811817,812000,4.861,0.094,11839.22849272,9163.6136964,248692.72369539
"66",2017-11-07 23:43:22,811645,811818,812038,1.698,0.517,11878.73899272,9173.25089844,248702.09639539
"67",2017-11-07 23:43:23,811645,811818,812038,1.698,0.517,11883.61899346,9173.25089795,248702.10639539
"68",2017-11-07 23:43:24,811819,811645,811817,4.27298337,0.14,11879.20099322,9157.9748977,248704.36439539
"69",2017-11-07 23:43:27,811500,811500,811812,0.50269657,0.005,11891.85300593,9167.74208078,248716.96268268
"70",2017-11-07 23:43:28,811500,811500,811812,0.50269657,0.005,11891.85300593,9181.00308103,248716.96268268
"71",2017-11-07 23:43:32,811647,811647,811700,0.17310163,0.69899163,11845.62670673,9187.26618189,248708.79988991
"72",2017-11-07 23:43:34,811500,811402,811647,0.32,0.265,11820.7509078,9163.26008001,248709.09588811
"73",2017-11-07 23:43:35,811500,811402,811647,0.32,0.265,11808.5409078,9175.26008001,248707.05638698
